Date,Series,Volatility
2019-01-01,"Iron ore, cfr spot",0.055490294864074315
2019-02-01,"Iron ore, cfr spot",0.07177097301869871
2019-03-01,"Iron ore, cfr spot",0.06487822956067911
2019-04-01,"Iron ore, cfr spot",0.061385692922636986
2019-05-01,"Iron ore, cfr spot",0.06165174589290071
2019-06-01,"Iron ore, cfr spot",0.06082719743726977
2019-07-01,"Iron ore, cfr spot",0.06049448550308426
2019-08-01,"Iron ore, cfr spot",0.1013406545182001
2019-09-01,"Iron ore, cfr spot",0.10171991015517849
2019-10-01,"Iron ore, cfr spot",0.10324019461264498
2019-11-01,"Iron ore, cfr spot",0.10458513310266784
2019-12-01,"Iron ore, cfr spot",0.10373186746874477
2020-01-01,"Iron ore, cfr spot",0.10131539912790147
2020-02-01,"Iron ore, cfr spot",0.09621850182183184
2020-03-01,"Iron ore, cfr spot",0.09595670256108219
2020-04-01,"Iron ore, cfr spot",0.09389261005042246
2020-05-01,"Iron ore, cfr spot",0.09700014427050391
2020-06-01,"Iron ore, cfr spot",0.09836107059414168
2020-07-01,"Iron ore, cfr spot",0.09439538435988687
2020-08-01,"Iron ore, cfr spot",0.06968848405272028
2020-09-01,"Iron ore, cfr spot",0.06928092792246225
2020-10-01,"Iron ore, cfr spot",0.06777951145573555
2020-11-01,"Iron ore, cfr spot",0.06435430140459625
2020-12-01,"Iron ore, cfr spot",0.08884154821458802
2021-01-01,"Iron ore, cfr spot",0.0895863873919038
2021-02-01,"Iron ore, cfr spot",0.08361867638669675
2021-03-01,"Iron ore, cfr spot",0.08315504355605412
2021-04-01,"Iron ore, cfr spot",0.07626745028474251
2021-05-01,"Iron ore, cfr spot",0.07980579679314669
2021-06-01,"Iron ore, cfr spot",0.0798594860546677
2021-07-01,"Iron ore, cfr spot",0.08211001697037923
2021-08-01,"Iron ore, cfr spot",0.117851618027208
2021-09-01,"Iron ore, cfr spot",0.14033949746111551
2021-10-01,"Iron ore, cfr spot",0.13992554682641684
2021-11-01,"Iron ore, cfr spot",0.15418145585627607
2021-12-01,"Iron ore, cfr spot",0.1491359468614987
2022-01-01,"Iron ore, cfr spot",0.15223594788260064
2022-02-01,"Iron ore, cfr spot",0.15397383678992776
2022-03-01,"Iron ore, cfr spot",0.15495048944043227
2022-04-01,"Iron ore, cfr spot",0.15355989056622812
2022-05-01,"Iron ore, cfr spot",0.14905794907808487
2022-06-01,"Iron ore, cfr spot",0.1481227622016744
2022-07-01,"Iron ore, cfr spot",0.15307049942867293
2022-08-01,"Iron ore, cfr spot",0.13989306346746264
2022-09-01,"Iron ore, cfr spot",0.1255484428767348
2022-10-01,"Iron ore, cfr spot",0.12681369925070504
2022-11-01,"Iron ore, cfr spot",0.10987661665695866
2022-12-01,"Iron ore, cfr spot",0.10694457141112879
2023-01-01,"Iron ore, cfr spot",0.10300193941079852
2023-02-01,"Iron ore, cfr spot",0.101067390693587
2023-03-01,"Iron ore, cfr spot",0.09880571309323609
2023-04-01,"Iron ore, cfr spot",0.10117876047140725
2023-05-01,"Iron ore, cfr spot",0.0985232982038091
2023-06-01,"Iron ore, cfr spot",0.10212137006444245
2023-07-01,"Iron ore, cfr spot",0.08836186285558444
2023-08-01,"Iron ore, cfr spot",0.08930849895732691
2023-09-01,"Iron ore, cfr spot",0.08843867243092768
2023-10-01,"Iron ore, cfr spot",0.08451723588956724
2023-11-01,"Iron ore, cfr spot",0.08717323851445993
2023-12-01,"Iron ore, cfr spot",0.07021664704708043
2024-01-01,"Iron ore, cfr spot",0.06658015860202447
2024-02-01,"Iron ore, cfr spot",0.07092205075737329
2024-03-01,"Iron ore, cfr spot",0.07853568443784874
2024-04-01,"Iron ore, cfr spot",0.07536229797281911
2024-05-01,"Iron ore, cfr spot",0.0692100335476608
2024-06-01,"Iron ore, cfr spot",0.07231601077033226
2024-07-01,"Iron ore, cfr spot",0.07224066150058835
2024-08-01,"Iron ore, cfr spot",0.07386059814706708
2024-09-01,"Iron ore, cfr spot",0.06822284590617353
2024-10-01,"Iron ore, cfr spot",0.07550947962023938
2024-11-01,"Iron ore, cfr spot",0.0668051982327732
2024-12-01,"Iron ore, cfr spot",0.0647363533065365
2025-01-01,"Iron ore, cfr spot",0.06460599051926148
2025-02-01,"Iron ore, cfr spot",0.06525316357569058
2025-03-01,"Iron ore, cfr spot",0.05766253079308575
2025-04-01,"Iron ore, cfr spot",0.056989121011033435
2025-05-01,"Iron ore, cfr spot",0.053321161428073055
2025-06-01,"Iron ore, cfr spot",0.04826578946100955
2025-07-01,"Iron ore, cfr spot",0.05179713860392531
1960-01-01,Nickel,
1960-02-01,Nickel,
1960-03-01,Nickel,
1960-04-01,Nickel,
1960-05-01,Nickel,
1960-06-01,Nickel,
1960-07-01,Nickel,
1960-08-01,Nickel,
1960-09-01,Nickel,
1960-10-01,Nickel,
1960-11-01,Nickel,
1960-12-01,Nickel,
1961-01-01,Nickel,0.014159418005876783
1961-02-01,Nickel,0.014159418005876783
1961-03-01,Nickel,0.014159418005876783
1961-04-01,Nickel,0.014159418005876783
1961-05-01,Nickel,0.014159418005876783
1961-06-01,Nickel,0.014159418005876783
1961-07-01,Nickel,0.014159418005876783
1961-08-01,Nickel,0.014159418005876783
1961-09-01,Nickel,0.014159418005876783
1961-10-01,Nickel,0.014159418005876783
1961-11-01,Nickel,0.014159418005876783
1961-12-01,Nickel,0.014159418005876783
1962-01-01,Nickel,0.008435860157650864
1962-02-01,Nickel,0.008435860157650864
1962-03-01,Nickel,0.008435860157650864
1962-04-01,Nickel,0.008435860157650864
1962-05-01,Nickel,0.008435860157650864
1962-06-01,Nickel,0.008435860157650864
1962-07-01,Nickel,0.008435860157650864
1962-08-01,Nickel,0.008435860157650864
1962-09-01,Nickel,0.008435860157650864
1962-10-01,Nickel,0.008435860157650864
1962-11-01,Nickel,0.008435860157650864
1962-12-01,Nickel,0.008435860157650864
1963-01-01,Nickel,0.0032785364519569917
1963-02-01,Nickel,0.0032977466723951685
1963-03-01,Nickel,0.0032977466723951685
1963-04-01,Nickel,0.0032876751938791396
1963-05-01,Nickel,0.0033068318916152258
1963-06-01,Nickel,0.0033068318916152258
1963-07-01,Nickel,0.003296788602934449
1963-08-01,Nickel,0.0033158922180713895
1963-09-01,Nickel,0.0033158922180713895
1963-10-01,Nickel,0.0033058768886305265
1963-11-01,Nickel,0.003324927855259721
1963-12-01,Nickel,0.003324927855259721
1964-01-01,Nickel,0.0004896944860387665
1964-02-01,Nickel,0.0004896944860387665
1964-03-01,Nickel,0.0004896944860387665
1964-04-01,Nickel,0.0004896944860387665
1964-05-01,Nickel,0.0004896944860387665
1964-06-01,Nickel,0.0004896944860387665
1964-07-01,Nickel,0.0004896944860387665
1964-08-01,Nickel,0.0004896944860387665
1964-09-01,Nickel,0.0004896944860387665
1964-10-01,Nickel,0.0004896944860387665
1964-11-01,Nickel,0.0004896944860387665
1964-12-01,Nickel,0.0004896944860387665
1965-01-01,Nickel,0.00126014837309565
1965-02-01,Nickel,0.0012351188845596982
1965-03-01,Nickel,0.0012351188845596982
1965-04-01,Nickel,0.001236125618613115
1965-05-01,Nickel,0.0012105983695035552
1965-06-01,Nickel,0.0012105983695035552
1965-07-01,Nickel,0.001211626661195782
1965-08-01,Nickel,0.0011855708177270893
1965-09-01,Nickel,0.0011855708177270893
1965-10-01,Nickel,0.0011866220062016215
1965-11-01,Nickel,0.0011600034111157744
1965-12-01,Nickel,0.0011600034111157744
1966-01-01,Nickel,0.0006655334515154305
1966-02-01,Nickel,0.0006655334515154305
1966-03-01,Nickel,0.0006655334515154305
1966-04-01,Nickel,0.0006655334515154305
1966-05-01,Nickel,0.0006655334515154305
1966-06-01,Nickel,0.0006655334515154305
1966-07-01,Nickel,0.0006655334515154305
1966-08-01,Nickel,0.0006655334515154305
1966-09-01,Nickel,0.0006655334515154305
1966-10-01,Nickel,0.0006655334515154305
1966-11-01,Nickel,0.0006655334515154305
1966-12-01,Nickel,0.0006655334515154305
1967-01-01,Nickel,0.032652328335134984
1967-02-01,Nickel,0.032652328335134984
1967-03-01,Nickel,0.032652328335134984
1967-04-01,Nickel,0.032652328335134984
1967-05-01,Nickel,0.032652328335134984
1967-06-01,Nickel,0.032652328335134984
1967-07-01,Nickel,0.032652328335134984
1967-08-01,Nickel,0.032652328335134984
1967-09-01,Nickel,0.032652328335134984
1967-10-01,Nickel,0.032652328335134984
1967-11-01,Nickel,0.032652328335134984
1967-12-01,Nickel,0.032652328335134984
1968-01-01,Nickel,0.02069954470308418
1968-02-01,Nickel,0.02069954470308418
1968-03-01,Nickel,0.02069954470308418
1968-04-01,Nickel,0.02069954470308418
1968-05-01,Nickel,0.02069954470308418
1968-06-01,Nickel,0.02069954470308418
1968-07-01,Nickel,0.02069954470308418
1968-08-01,Nickel,0.02069954470308418
1968-09-01,Nickel,0.02069954470308418
1968-10-01,Nickel,0.02069954470308418
1968-11-01,Nickel,0.02069954470308418
1968-12-01,Nickel,0.02069954470308418
1969-01-01,Nickel,0.04020161310409329
1969-02-01,Nickel,0.04020161310409329
1969-03-01,Nickel,0.04020161310409329
1969-04-01,Nickel,0.04020161310409329
1969-05-01,Nickel,0.04020161310409329
1969-06-01,Nickel,0.04020161310409329
1969-07-01,Nickel,0.04020161310409329
1969-08-01,Nickel,0.04020161310409329
1969-09-01,Nickel,0.04020161310409329
1969-10-01,Nickel,0.04020161310409329
1969-11-01,Nickel,0.04020161310409329
1969-12-01,Nickel,0.04020161310409329
1970-01-01,Nickel,0.05897112422035014
1970-02-01,Nickel,0.05897112422035014
1970-03-01,Nickel,0.05897112422035014
1970-04-01,Nickel,0.05897112422035014
1970-05-01,Nickel,0.05897112422035014
1970-06-01,Nickel,0.05897112422035014
1970-07-01,Nickel,0.05897112422035014
1970-08-01,Nickel,0.05897112422035014
1970-09-01,Nickel,0.05897112422035014
1970-10-01,Nickel,0.05897112422035014
1970-11-01,Nickel,0.05897112422035014
1970-12-01,Nickel,0.05897112422035014
1971-01-01,Nickel,0.008712386361357042
1971-02-01,Nickel,0.008712386361357042
1971-03-01,Nickel,0.008712386361357042
1971-04-01,Nickel,0.008712386361357042
1971-05-01,Nickel,0.008712386361357042
1971-06-01,Nickel,0.008712386361357042
1971-07-01,Nickel,0.008712386361357042
1971-08-01,Nickel,0.008712386361357042
1971-09-01,Nickel,0.008712386361357042
1971-10-01,Nickel,0.008712386361357042
1971-11-01,Nickel,0.008712386361357042
1971-12-01,Nickel,0.008712386361357042
1972-01-01,Nickel,0.014551408510321367
1972-02-01,Nickel,0.014551408510321367
1972-03-01,Nickel,0.014551408510321367
1972-04-01,Nickel,0.014551408510321367
1972-05-01,Nickel,0.014551408510321367
1972-06-01,Nickel,0.014551408510321367
1972-07-01,Nickel,0.014551408510321367
1972-08-01,Nickel,0.014551408510321367
1972-09-01,Nickel,0.014551408510321367
1972-10-01,Nickel,0.014551408510321367
1972-11-01,Nickel,0.014551408510321367
1972-12-01,Nickel,0.014551408510321367
1973-01-01,Nickel,0.02748126545121564
1973-02-01,Nickel,0.02748126545121564
1973-03-01,Nickel,0.02748126545121564
1973-04-01,Nickel,0.02748126545121564
1973-05-01,Nickel,0.02748126545121564
1973-06-01,Nickel,0.02748126545121564
1973-07-01,Nickel,0.02748126545121564
1973-08-01,Nickel,0.02748126545121564
1973-09-01,Nickel,0.02748126545121564
1973-10-01,Nickel,0.02748126545121564
1973-11-01,Nickel,0.02748126545121564
1973-12-01,Nickel,0.02748126545121564
1974-01-01,Nickel,0.016979380007592693
1974-02-01,Nickel,0.016979380007592693
1974-03-01,Nickel,0.016979380007592693
1974-04-01,Nickel,0.016979380007592693
1974-05-01,Nickel,0.016979380007592693
1974-06-01,Nickel,0.016979380007592693
1974-07-01,Nickel,0.04294528877681003
1974-08-01,Nickel,0.04294528877681003
1974-09-01,Nickel,0.04294528877681003
1974-10-01,Nickel,0.04294528877681003
1974-11-01,Nickel,0.04294528877681003
1974-12-01,Nickel,0.04294528877681003
1975-01-01,Nickel,0.046015415808176904
1975-02-01,Nickel,0.046015415808176904
1975-03-01,Nickel,0.046015415808176904
1975-04-01,Nickel,0.046015415808176904
1975-05-01,Nickel,0.046015415808176904
1975-06-01,Nickel,0.046015415808176904
1975-07-01,Nickel,0.02491141146785343
1975-08-01,Nickel,0.02491141146785343
1975-09-01,Nickel,0.03533593948040288
1975-10-01,Nickel,0.03533593948040288
1975-11-01,Nickel,0.03533593948040288
1975-12-01,Nickel,0.03533593948040288
1976-01-01,Nickel,0.027438794337517232
1976-02-01,Nickel,0.027438794337517232
1976-03-01,Nickel,0.027438794337517232
1976-04-01,Nickel,0.027438794337517232
1976-05-01,Nickel,0.027438794337517232
1976-06-01,Nickel,0.027438794337517232
1976-07-01,Nickel,0.027438794337517232
1976-08-01,Nickel,0.027438794337517232
1976-09-01,Nickel,0.005249971873403966
1976-10-01,Nickel,0.022085151471953182
1976-11-01,Nickel,0.022085151471953182
1976-12-01,Nickel,0.022085151471953182
1977-01-01,Nickel,0.0220715233925158
1977-02-01,Nickel,0.0220715233925158
1977-03-01,Nickel,0.0220715233925158
1977-04-01,Nickel,0.023829140951448263
1977-05-01,Nickel,0.02400527909490955
1977-06-01,Nickel,0.023900576516897955
1977-07-01,Nickel,0.023900576516897955
1977-08-01,Nickel,0.023900576516897955
1977-09-01,Nickel,0.023765712523950034
1977-10-01,Nickel,0.04057122536839604
1977-11-01,Nickel,0.04057122536839604
1977-12-01,Nickel,0.04057122536839604
1978-01-01,Nickel,0.04057122536839604
1978-02-01,Nickel,0.04057122536839604
1978-03-01,Nickel,0.04057122536839604
1978-04-01,Nickel,0.04157544896119008
1978-05-01,Nickel,0.040876373233708053
1978-06-01,Nickel,0.04061074040336045
1978-07-01,Nickel,0.04048294714791838
1978-08-01,Nickel,0.04048294714791838
1978-09-01,Nickel,0.04048294714791838
1978-10-01,Nickel,0.008814234865773879
1978-11-01,Nickel,0.008814234865773879
1978-12-01,Nickel,0.008814234865773879
1979-01-01,Nickel,0.008814234865773879
1979-02-01,Nickel,0.009169868361521515
1979-03-01,Nickel,0.019803161176617484
1979-04-01,Nickel,0.03782530056118893
1979-05-01,Nickel,0.04680888293220829
1979-06-01,Nickel,0.04978263755872407
1979-07-01,Nickel,0.04826928204899033
1979-08-01,Nickel,0.04826928204899033
1979-09-01,Nickel,0.04826928204899033
1979-10-01,Nickel,0.04826928204899033
1979-11-01,Nickel,0.04826928204899033
1979-12-01,Nickel,0.04740791954811017
1980-01-01,Nickel,0.05303496170006141
1980-02-01,Nickel,0.05194996138176816
1980-03-01,Nickel,0.05535664443163308
1980-04-01,Nickel,0.055589997849322545
1980-05-01,Nickel,0.048274289205323874
1980-06-01,Nickel,0.042090099902745176
1980-07-01,Nickel,0.044740111892575284
1980-08-01,Nickel,0.04478212196200869
1980-09-01,Nickel,0.04487759560164832
1980-10-01,Nickel,0.04488956789990326
1980-11-01,Nickel,0.04619438345997641
1980-12-01,Nickel,0.043312620333113554
1981-01-01,Nickel,0.04085340739388876
1981-02-01,Nickel,0.035991750606202015
1981-03-01,Nickel,0.034957080225619254
1981-04-01,Nickel,0.027320288260713053
1981-05-01,Nickel,0.024473464084470726
1981-06-01,Nickel,0.021933700620586617
1981-07-01,Nickel,0.014091994331526008
1981-08-01,Nickel,0.015066413604046558
1981-09-01,Nickel,0.022384381852025372
1981-10-01,Nickel,0.025692615100577357
1981-11-01,Nickel,0.025244053981799623
1981-12-01,Nickel,0.037709844879629334
1982-01-01,Nickel,0.03896949662500186
1982-02-01,Nickel,0.03966037149630146
1982-03-01,Nickel,0.039650919355849946
1982-04-01,Nickel,0.04091253212329997
1982-05-01,Nickel,0.04085894015732518
1982-06-01,Nickel,0.04074050088035258
1982-07-01,Nickel,0.040675421284019936
1982-08-01,Nickel,0.040641845353711785
1982-09-01,Nickel,0.050457710915296626
1982-10-01,Nickel,0.05310259377172322
1982-11-01,Nickel,0.06058206207378017
1982-12-01,Nickel,0.05538952017336042
1983-01-01,Nickel,0.0598382452856735
1983-02-01,Nickel,0.07212637418414991
1983-03-01,Nickel,0.08655318269338447
1983-04-01,Nickel,0.08580056399345881
1983-05-01,Nickel,0.08646400429223385
1983-06-01,Nickel,0.08689470936045827
1983-07-01,Nickel,0.08676975656679367
1983-08-01,Nickel,0.08653800171091074
1983-09-01,Nickel,0.07598214968184179
1983-10-01,Nickel,0.07144509162486844
1983-11-01,Nickel,0.057864170577734485
1983-12-01,Nickel,0.05770866760185119
1984-01-01,Nickel,0.05667468242609214
1984-02-01,Nickel,0.04842226359294579
1984-03-01,Nickel,0.025672274584920923
1984-04-01,Nickel,0.026881518237928802
1984-05-01,Nickel,0.02392496978946738
1984-06-01,Nickel,0.022562951393006642
1984-07-01,Nickel,0.023476872193837983
1984-08-01,Nickel,0.024180025042712574
1984-09-01,Nickel,0.023814493787822133
1984-10-01,Nickel,0.019338100142135755
1984-11-01,Nickel,0.01825526476362948
1984-12-01,Nickel,0.018858918954865248
1985-01-01,Nickel,0.019308153238557786
1985-02-01,Nickel,0.019444884812573886
1985-03-01,Nickel,0.019609681307470234
1985-04-01,Nickel,0.023125725121545582
1985-05-01,Nickel,0.021261973309585527
1985-06-01,Nickel,0.02136326525882465
1985-07-01,Nickel,0.03353251927761427
1985-08-01,Nickel,0.03555476026191127
1985-09-01,Nickel,0.041240524734483974
1985-10-01,Nickel,0.0457548397996799
1985-11-01,Nickel,0.0470636388493668
1985-12-01,Nickel,0.046475507008899734
1986-01-01,Nickel,0.045417525796560825
1986-02-01,Nickel,0.043968876384859565
1986-03-01,Nickel,0.044163890303150585
1986-04-01,Nickel,0.0379755436851431
1986-05-01,Nickel,0.03697850931063162
1986-06-01,Nickel,0.03824642549759153
1986-07-01,Nickel,0.034168783441532936
1986-08-01,Nickel,0.033905131124077635
1986-09-01,Nickel,0.03034495049351615
1986-10-01,Nickel,0.024889775149936823
1986-11-01,Nickel,0.0222710278117605
1986-12-01,Nickel,0.02133636667399607
1987-01-01,Nickel,0.02133153865028523
1987-02-01,Nickel,0.02847350839490846
1987-03-01,Nickel,0.026569912492553988
1987-04-01,Nickel,0.027862131599643587
1987-05-01,Nickel,0.04914875030426633
1987-06-01,Nickel,0.049206992296332186
1987-07-01,Nickel,0.04953284741530522
1987-08-01,Nickel,0.054895624974726866
1987-09-01,Nickel,0.053123426553113536
1987-10-01,Nickel,0.05122591155870165
1987-11-01,Nickel,0.04968469551533121
1987-12-01,Nickel,0.08350551495431491
1988-01-01,Nickel,0.0797270644336328
1988-02-01,Nickel,0.07949046110281513
1988-03-01,Nickel,0.2181668138213115
1988-04-01,Nickel,0.21559346125535164
1988-05-01,Nickel,0.22366459472066186
1988-06-01,Nickel,0.22952756616194123
1988-07-01,Nickel,0.23579555483665662
1988-08-01,Nickel,0.23943661994293355
1988-09-01,Nickel,0.25040937676216357
1988-10-01,Nickel,0.25267082909876976
1988-11-01,Nickel,0.2531319400091623
1988-12-01,Nickel,0.2516238543582496
1989-01-01,Nickel,0.25171163428277515
1989-02-01,Nickel,0.2520092386319352
1989-03-01,Nickel,0.12476421353964437
1989-04-01,Nickel,0.12031162036932722
1989-05-01,Nickel,0.12393377526488375
1989-06-01,Nickel,0.12468185416756696
1989-07-01,Nickel,0.123814042795299
1989-08-01,Nickel,0.12476175111894466
1989-09-01,Nickel,0.12128413851162922
1989-10-01,Nickel,0.12288558115079339
1989-11-01,Nickel,0.1133079641417096
1989-12-01,Nickel,0.06966597283879172
1990-01-01,Nickel,0.07427773246386946
1990-02-01,Nickel,0.06776171310661998
1990-03-01,Nickel,0.13495174854036926
1990-04-01,Nickel,0.1332365151439175
1990-05-01,Nickel,0.1306928963000843
1990-06-01,Nickel,0.12890392977082532
1990-07-01,Nickel,0.13403450741906886
1990-08-01,Nickel,0.14407919698251323
1990-09-01,Nickel,0.13859468011310863
1990-10-01,Nickel,0.14493954635001796
1990-11-01,Nickel,0.14495504198923267
1990-12-01,Nickel,0.14254689864361517
1991-01-01,Nickel,0.12795121714191626
1991-02-01,Nickel,0.1275592858051516
1991-03-01,Nickel,0.0846221912679493
1991-04-01,Nickel,0.08460186500687282
1991-05-01,Nickel,0.08642175241982936
1991-06-01,Nickel,0.08609312715023691
1991-07-01,Nickel,0.0803586902895819
1991-08-01,Nickel,0.0573800347596057
1991-09-01,Nickel,0.0580338058733176
1991-10-01,Nickel,0.04141190982729026
1991-11-01,Nickel,0.03916030131042496
1991-12-01,Nickel,0.0374793524961137
1992-01-01,Nickel,0.038352666531108845
1992-02-01,Nickel,0.04126156086998046
1992-03-01,Nickel,0.04341261680549218
1992-04-01,Nickel,0.040863153961941956
1992-05-01,Nickel,0.03801046727191191
1992-06-01,Nickel,0.037968843705325085
1992-07-01,Nickel,0.039185359573784856
1992-08-01,Nickel,0.03810545278113112
1992-09-01,Nickel,0.03717237020136872
1992-10-01,Nickel,0.04355883009728082
1992-11-01,Nickel,0.053026972889223534
1992-12-01,Nickel,0.054894792831109984
1993-01-01,Nickel,0.05274967575515054
1993-02-01,Nickel,0.05023876156987954
1993-03-01,Nickel,0.04897787046035144
1993-04-01,Nickel,0.048970953780602774
1993-05-01,Nickel,0.04922751372974976
1993-06-01,Nickel,0.04960786714548897
1993-07-01,Nickel,0.04904129277013707
1993-08-01,Nickel,0.04984435998660318
1993-09-01,Nickel,0.05133908460364842
1993-10-01,Nickel,0.05109989669419846
1993-11-01,Nickel,0.045992427756177345
1993-12-01,Nickel,0.05647635435897992
1994-01-01,Nickel,0.062091862330318215
1994-02-01,Nickel,0.06335907319227174
1994-03-01,Nickel,0.06435167560023093
1994-04-01,Nickel,0.06485182848392776
1994-05-01,Nickel,0.07426117648622907
1994-06-01,Nickel,0.07301770101321294
1994-07-01,Nickel,0.06607167062692987
1994-08-01,Nickel,0.06568827234054629
1994-09-01,Nickel,0.060257653337414493
1994-10-01,Nickel,0.06059000394618657
1994-11-01,Nickel,0.06515659911344854
1994-12-01,Nickel,0.06793583998857457
1995-01-01,Nickel,0.07035802914634012
1995-02-01,Nickel,0.0844896445010474
1995-03-01,Nickel,0.09279020636012174
1995-04-01,Nickel,0.09201875997555528
1995-05-01,Nickel,0.08792595989901943
1995-06-01,Nickel,0.09021963275620613
1995-07-01,Nickel,0.09170849838265346
1995-08-01,Nickel,0.08721115475652873
1995-09-01,Nickel,0.09026267107226976
1995-10-01,Nickel,0.09160411890632547
1995-11-01,Nickel,0.08690890221819635
1995-12-01,Nickel,0.079819235762746
1996-01-01,Nickel,0.06994328019674766
1996-02-01,Nickel,0.06423788352831665
1996-03-01,Nickel,0.05422011201648764
1996-04-01,Nickel,0.05370298999239794
1996-05-01,Nickel,0.05296205514709409
1996-06-01,Nickel,0.048420916679159626
1996-07-01,Nickel,0.041916486163359204
1996-08-01,Nickel,0.03827289165336679
1996-09-01,Nickel,0.039049872041851334
1996-10-01,Nickel,0.03893413863347152
1996-11-01,Nickel,0.03299619455126619
1996-12-01,Nickel,0.03331728945142504
1997-01-01,Nickel,0.04210083144695387
1997-02-01,Nickel,0.04940191745626377
1997-03-01,Nickel,0.04945923982007139
1997-04-01,Nickel,0.053757108855318675
1997-05-01,Nickel,0.05442437560570111
1997-06-01,Nickel,0.05559996174104899
1997-07-01,Nickel,0.05311462200718064
1997-08-01,Nickel,0.05289259453340914
1997-09-01,Nickel,0.052232694505125805
1997-10-01,Nickel,0.05147653313405694
1997-11-01,Nickel,0.05223778287364365
1997-12-01,Nickel,0.05101089888936443
1998-01-01,Nickel,0.04747848631321982
1998-02-01,Nickel,0.03138503010609404
1998-03-01,Nickel,0.02899752930513359
1998-04-01,Nickel,0.02681862552703708
1998-05-01,Nickel,0.025089239553272052
1998-06-01,Nickel,0.03290401111809178
1998-07-01,Nickel,0.032888238675270506
1998-08-01,Nickel,0.03224055803123577
1998-09-01,Nickel,0.03488237298959681
1998-10-01,Nickel,0.03477764734952324
1998-11-01,Nickel,0.04661371881023337
1998-12-01,Nickel,0.04740988097104231
1999-01-01,Nickel,0.05911703211240537
1999-02-01,Nickel,0.06616834159869497
1999-03-01,Nickel,0.07151321286900772
1999-04-01,Nickel,0.07179533765724722
1999-05-01,Nickel,0.07038779664153363
1999-06-01,Nickel,0.06221605722492006
1999-07-01,Nickel,0.06449333629313128
1999-08-01,Nickel,0.06564612176099413
1999-09-01,Nickel,0.06602653474663299
1999-10-01,Nickel,0.057512179385134775
1999-11-01,Nickel,0.05809110999191234
1999-12-01,Nickel,0.046823593864165375
2000-01-01,Nickel,0.04635732154501462
2000-02-01,Nickel,0.054957156055339636
2000-03-01,Nickel,0.054644647329848896
2000-04-01,Nickel,0.06327482545550428
2000-05-01,Nickel,0.06343155996211162
2000-06-01,Nickel,0.0878263244201111
2000-07-01,Nickel,0.08852771927519773
2000-08-01,Nickel,0.084049384238252
2000-09-01,Nickel,0.0832888454214098
2000-10-01,Nickel,0.09108826963676864
2000-11-01,Nickel,0.08866605285528129
2000-12-01,Nickel,0.08844732373660956
2001-01-01,Nickel,0.08846321633271215
2001-02-01,Nickel,0.07085052826100507
2001-03-01,Nickel,0.06457717898345348
2001-04-01,Nickel,0.06760533518688902
2001-05-01,Nickel,0.07764892969816065
2001-06-01,Nickel,0.0646287462933307
2001-07-01,Nickel,0.06950278396064555
2001-08-01,Nickel,0.07072786998325144
2001-09-01,Nickel,0.06392466543640474
2001-10-01,Nickel,0.0601442179655428
2001-11-01,Nickel,0.06525270860693679
2001-12-01,Nickel,0.0676130300489271
2002-01-01,Nickel,0.08356161897675177
2002-02-01,Nickel,0.0815204673877743
2002-03-01,Nickel,0.08307674785395137
2002-04-01,Nickel,0.0844243570254712
2002-05-01,Nickel,0.07824719282703317
2002-06-01,Nickel,0.07732027015622098
2002-07-01,Nickel,0.06853849415568135
2002-08-01,Nickel,0.0673705813786269
2002-09-01,Nickel,0.059285742703007925
2002-10-01,Nickel,0.055653513617280465
2002-11-01,Nickel,0.05682468549699836
2002-12-01,Nickel,0.058503025285049
2003-01-01,Nickel,0.0529537833606633
2003-02-01,Nickel,0.053953412490980686
2003-03-01,Nickel,0.05374170867871082
2003-04-01,Nickel,0.056317778136972016
2003-05-01,Nickel,0.05590625921312366
2003-06-01,Nickel,0.05669467809939344
2003-07-01,Nickel,0.057118271107168196
2003-08-01,Nickel,0.05256999834296931
2003-09-01,Nickel,0.051858566405279444
2003-10-01,Nickel,0.05575849345840693
2003-11-01,Nickel,0.057030350755216785
2003-12-01,Nickel,0.06424982060575037
2004-01-01,Nickel,0.062295218716561025
2004-02-01,Nickel,0.06503183516309674
2004-03-01,Nickel,0.0743882701215336
2004-04-01,Nickel,0.0753036007993186
2004-05-01,Nickel,0.0910481211314651
2004-06-01,Nickel,0.10601738851528969
2004-07-01,Nickel,0.10651831812111455
2004-08-01,Nickel,0.1137631529974782
2004-09-01,Nickel,0.11498769555660823
2004-10-01,Nickel,0.11373773869020555
2004-11-01,Nickel,0.11264515182304471
2004-12-01,Nickel,0.10196980090341654
2005-01-01,Nickel,0.10024487787204249
2005-02-01,Nickel,0.1015344055865329
2005-03-01,Nickel,0.09720446865970173
2005-04-01,Nickel,0.09413067097112225
2005-05-01,Nickel,0.08001761783721878
2005-06-01,Nickel,0.06012551072359457
2005-07-01,Nickel,0.060652164236712394
2005-08-01,Nickel,0.05399754723928927
2005-09-01,Nickel,0.0551058418922778
2005-10-01,Nickel,0.061680347553530364
2005-11-01,Nickel,0.0616453149853568
2005-12-01,Nickel,0.07037251583645655
2006-01-01,Nickel,0.07296025259844714
2006-02-01,Nickel,0.07141600384930427
2006-03-01,Nickel,0.06932667648904282
2006-04-01,Nickel,0.09194297065846975
2006-05-01,Nickel,0.1029709729028202
2006-06-01,Nickel,0.10149504712897986
2006-07-01,Nickel,0.11730663504279912
